node_id,clay_pct,sand_pct,organic_matter,bulk_density
245,24.709956709956714,33.24242424242425,5.194805194805194,500.0
246,24.709956709956714,33.24242424242425,5.194805194805194,500.0
247,24.709956709956714,33.24242424242425,5.194805194805194,500.0
248,24.709956709956714,33.24242424242425,5.194805194805194,500.0
249,24.709956709956714,33.24242424242425,5.194805194805194,500.0
250,24.709956709956714,33.24242424242425,5.194805194805194,500.0
251,24.709956709956714,33.24242424242425,5.194805194805194,500.0
252,24.709956709956714,33.24242424242425,5.194805194805194,500.0
253,24.709956709956714,33.24242424242425,5.194805194805194,500.0
254,24.709956709956714,33.24242424242425,5.194805194805194,500.0
255,24.709956709956714,33.24242424242425,5.194805194805194,500.0
256,24.709956709956714,33.24242424242425,5.194805194805194,500.0
257,24.709956709956714,33.24242424242425,5.194805194805194,500.0
258,24.709956709956714,33.24242424242425,5.194805194805194,500.0
259,24.709956709956714,33.24242424242425,5.194805194805194,500.0
260,24.709956709956714,33.24242424242425,5.194805194805194,500.0
261,24.709956709956714,33.24242424242425,5.194805194805194,500.0
262,24.709956709956714,33.24242424242425,5.194805194805194,500.0
263,24.709956709956714,33.24242424242425,5.194805194805194,500.0
264,24.709956709956714,33.24242424242425,5.194805194805194,500.0
265,24.709956709956714,33.24242424242425,5.194805194805194,500.0
266,24.709956709956714,33.24242424242425,5.194805194805194,500.0
267,24.709956709956714,33.24242424242425,5.194805194805194,500.0
268,24.709956709956714,33.24242424242425,5.194805194805194,500.0
269,24.709956709956714,33.24242424242425,5.194805194805194,500.0
270,24.709956709956714,33.24242424242425,5.194805194805194,500.0
271,24.709956709956714,33.24242424242425,5.194805194805194,500.0
272,24.709956709956714,33.24242424242425,5.194805194805194,500.0
273,24.709956709956714,33.24242424242425,5.194805194805194,500.0
274,24.709956709956714,33.24242424242425,5.194805194805194,500.0
275,24.709956709956714,33.24242424242425,5.194805194805194,500.0
276,24.709956709956714,33.24242424242425,5.194805194805194,500.0
277,24.709956709956714,33.24242424242425,5.194805194805194,500.0
278,24.709956709956714,33.24242424242425,5.194805194805194,500.0
279,24.709956709956714,33.24242424242425,5.194805194805194,500.0
280,24.709956709956714,33.24242424242425,5.194805194805194,500.0
281,24.709956709956714,33.24242424242425,5.194805194805194,500.0
282,24.709956709956714,33.24242424242425,5.194805194805194,500.0
283,24.709956709956714,33.24242424242425,5.194805194805194,500.0
284,24.709956709956714,33.24242424242425,5.194805194805194,500.0
285,24.709956709956714,33.24242424242425,5.194805194805194,500.0
286,24.709956709956714,33.24242424242425,5.194805194805194,500.0
287,24.709956709956714,33.24242424242425,5.194805194805194,500.0
288,24.709956709956714,33.24242424242425,5.194805194805194,500.0
289,24.709956709956714,33.24242424242425,5.194805194805194,500.0
290,24.709956709956714,33.24242424242425,5.194805194805194,500.0
291,24.709956709956714,33.24242424242425,5.194805194805194,500.0
292,24.709956709956714,33.24242424242425,5.194805194805194,500.0
293,24.709956709956714,33.24242424242425,5.194805194805194,500.0
294,24.709956709956714,33.24242424242425,5.194805194805194,500.0
295,24.709956709956714,33.24242424242425,5.194805194805194,500.0
296,24.709956709956714,33.24242424242425,5.194805194805194,500.0
297,24.709956709956714,33.24242424242425,5.194805194805194,500.0
298,24.709956709956714,33.24242424242425,5.194805194805194,500.0
299,24.709956709956714,33.24242424242425,5.194805194805194,500.0
300,24.709956709956714,33.24242424242425,5.194805194805194,500.0
301,24.709956709956714,33.24242424242425,5.194805194805194,500.0
302,24.709956709956714,33.24242424242425,5.194805194805194,500.0
303,24.709956709956714,33.24242424242425,5.194805194805194,500.0
304,24.709956709956714,33.24242424242425,5.194805194805194,500.0
305,24.709956709956714,33.24242424242425,5.194805194805194,500.0
306,24.709956709956714,33.24242424242425,5.194805194805194,500.0
307,24.709956709956714,33.24242424242425,5.194805194805194,500.0
308,24.709956709956714,33.24242424242425,5.194805194805194,500.0
309,24.709956709956714,33.24242424242425,5.194805194805194,500.0
310,24.709956709956714,33.24242424242425,5.194805194805194,500.0
311,24.709956709956714,33.24242424242425,5.194805194805194,500.0
312,24.709956709956714,33.24242424242425,5.194805194805194,500.0
313,24.709956709956714,33.24242424242425,5.194805194805194,500.0
314,24.709956709956714,33.24242424242425,5.194805194805194,500.0
315,24.709956709956714,33.24242424242425,5.194805194805194,500.0
316,24.709956709956714,33.24242424242425,5.194805194805194,500.0
317,24.709956709956714,33.24242424242425,5.194805194805194,500.0
318,24.709956709956714,33.24242424242425,5.194805194805194,500.0
319,24.709956709956714,33.24242424242425,5.194805194805194,500.0
